subject_id	object_id	subject_id_prefix	object_id_prefix	subject_name	object_name	predicate	Primary_Knowledge_Source	Knowledge_Source	publications	subject_category	object_category
Q969H0	Q6U7Q0	UNIPROT	UNIPROT	FBXW7	ZNF322	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	28581525	protein	protein
P16220	P01189	UNIPROT	UNIPROT	CREB1	POMC	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	11081181	protein	protein
Q8TEK3	P31269	UNIPROT	UNIPROT	DOT1L	HOXA9	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	20854876	protein	protein
P48454	Q13469	UNIPROT	UNIPROT	PPP3CC	NFATC2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11062529	protein	protein
Q13464	P14136	UNIPROT	UNIPROT	ROCK1	GFAP	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12686604	protein	protein
Q13882	Q13882	UNIPROT	UNIPROT	PTK6	PTK6	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12121988	protein	protein
P07332	P07332	UNIPROT	UNIPROT	FES	FES	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	8663427	protein	protein
Q15637	P35637	UNIPROT	UNIPROT	SF1	FUS	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9660765	protein	protein
Q00535	Q05193	UNIPROT	UNIPROT	CDK5	DNM1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	12855954	protein	protein
CHEBI:90686	P48736	ChEBI	UNIPROT	IC-87114	PIK3CG	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P16298	Q6VAB6	UNIPROT	UNIPROT	PPP3CB	KSR2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19560418	protein	protein
CHEBI:91326	P30281	ChEBI	UNIPROT	4-(2,6-dichlorobenzamido)-N-(piperidin-4-yl)-pyrazole-3-carboxamide	CCND3	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P20226	Q6ZN17	UNIPROT	UNIPROT	TBP	LIN28B	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	23494474	protein	protein
P62714	Q12933	UNIPROT	UNIPROT	PPP2CB	TRAF2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17188031	protein	protein
O43791	Q9UER7	UNIPROT	UNIPROT	SPOP	DAXX	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	16524876	protein	protein
Q16539	P49137	UNIPROT	UNIPROT	MAPK14	MAPKAPK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	14499342	protein	protein
P35222	P57739	UNIPROT	UNIPROT	CTNNB1	CLDN2	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	14751232	protein	protein
Q9UJQ4	P31269	UNIPROT	UNIPROT	SALL4	HOXA9	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	24051379	protein	protein
P28482	P24928	UNIPROT	UNIPROT	MAPK1	POLR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14662762	protein	protein
P28482	P24928	UNIPROT	UNIPROT	MAPK1	POLR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14662762	protein	protein
CHEBI:91340	O14920	ChEBI	UNIPROT	N'-(1,8-dimethyl-4-imidazo[1,2-a]quinoxalinyl)ethane-1,2-diamine	IKBKB	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
Q06124	Q13480	UNIPROT	UNIPROT	PTPN11	GAB1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10068651	protein	protein
P68400	P38398	UNIPROT	UNIPROT	CSNK2A1	BRCA1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	10403822	protein	protein
O43318	P46734	UNIPROT	UNIPROT	MAP3K7	MAP2K3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21902831	protein	protein
P53355	P46777	UNIPROT	UNIPROT	DAPK1	RPL5	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	18283219	protein	protein
CHEBI:52717	P28074	ChEBI	UNIPROT	bortezomib	PSMB5	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19428245	chemical	protein
P23458	Q06124	UNIPROT	UNIPROT	JAK1	PTPN11	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8995399	protein	protein
O75385	O75143	UNIPROT	UNIPROT	ULK1	ATG13	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19211835	protein	protein
P06493	P06400	UNIPROT	UNIPROT	CDK1	RB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	1756735	protein	protein
O14920	P19838	UNIPROT	UNIPROT	IKBKB	NFKB1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11158290	protein	protein
Q7Z3K3	Q96GD4	UNIPROT	UNIPROT	POGZ	AURKB	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20562864	protein	protein
Q96G30	P32245	UNIPROT	UNIPROT	MRAP2	MC4R	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19329486	protein	protein
Q13501	P00441	UNIPROT	UNIPROT	SQSTM1	SOD1	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	19765191	protein	protein
CHEBI:90524	O00329	ChEBI	UNIPROT	PI-103	PIK3CD	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
O00206	P58753	UNIPROT	UNIPROT	TLR4	TIRAP	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11544529	protein	protein
P52657	P20226	UNIPROT	UNIPROT	GTF2A2	TBP	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8626665	protein	protein
CID:6914623	P00742	PUBCHEM	UNIPROT	BMS-740808	F10	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
P27361	P50616	UNIPROT	UNIPROT	MAPK3	TOB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12151396	protein	protein
CHEBI:4021	Q99835	ChEBI	UNIPROT	Cyclopamine	SMO	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
CHEBI:3084	P20309	ChEBI	UNIPROT	bethanechol	CHRM3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9224827	chemical	protein
P53611	P20339	UNIPROT	UNIPROT	RABGGTB	RAB5A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18532927	protein	protein
P43657	P50148	UNIPROT	UNIPROT	LPAR6	GNAQ	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15856019	protein	protein
Q13469	P05231	UNIPROT	UNIPROT	NFATC2	IL6	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	17079331	protein	protein
Q02930	P20591	UNIPROT	UNIPROT	CREB5	MX1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	21132541	protein	protein
Q9BXW9	P51587	UNIPROT	UNIPROT	FANCD2	BRCA2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19861535	protein	protein
Q08209	P21333	UNIPROT	UNIPROT	PPP3CA	FLNA	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16442073	protein	protein
Q01860	P13631	UNIPROT	UNIPROT	POU5F1	RARG	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	27499297	protein	protein
P50613	P24928	UNIPROT	UNIPROT	CDK7	POLR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14662762	protein	protein
O60641	P21579	UNIPROT	UNIPROT	SNAP91	SYT1	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	26903854	protein	protein
CHEBI:4798	P21964	ChEBI	UNIPROT	entacapone	COMT	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	7703232	chemical	protein
P26639	CHEBI:26986	UNIPROT	ChEBI	TARS1	threonine	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	25824639	protein	smallmolecule
Q14653	P05231	UNIPROT	UNIPROT	IRF3	IL6	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	27337441	protein	protein
Q8N2C7	Q8IZF0	UNIPROT	UNIPROT	UNC80	NALCN	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19535918	protein	protein
P68400	P30622	UNIPROT	UNIPROT	CSNK2A1	CLIP1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20664522	protein	protein
P07384	P10636	UNIPROT	UNIPROT	CAPN1	MAPT	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	25969760	protein	protein
O43683	P0C0S8	UNIPROT	UNIPROT	BUB1	H2AC11	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19965387	protein	protein
Q9BZS1	P22301	UNIPROT	UNIPROT	FOXP3	IL10	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	24315995	protein	protein
Q2T9J0	P22307	UNIPROT	UNIPROT	TYSND1	SCP2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17255948	protein	protein
P50613	P10276	UNIPROT	UNIPROT	CDK7	RARA	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9230306	protein	protein
P08246	P05546	UNIPROT	UNIPROT	ELANE	SERPIND1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	2318847	protein	protein
P49841	O00327	UNIPROT	UNIPROT	GSK3B	ARNTL	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20049328	protein	protein
P25098	P08913	UNIPROT	UNIPROT	GRK2	ADRA2A	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	7876239	protein	protein
P51812	P22736	UNIPROT	UNIPROT	RPS6KA3	NR4A1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	16223362	protein	protein
Q92696	P20339	UNIPROT	UNIPROT	RABGGTA	RAB5A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18532927	protein	protein
Q13761	Q9HC96	UNIPROT	UNIPROT	RUNX3	CAPN10	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	17956589	protein	protein
P09429	P09630	UNIPROT	UNIPROT	HMGB1	HOXC6	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8890171	protein	protein
P50750	P24928	UNIPROT	UNIPROT	CDK9	POLR2A	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24385927	protein	protein
P67775	P23443	UNIPROT	UNIPROT	PPP2CA	RPS6KB1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	2826472	protein	protein
P46663	P50148	UNIPROT	UNIPROT	BDKRB1	GNAQ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
P49841	O00327	UNIPROT	UNIPROT	GSK3B	ARNTL	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	20049328	protein	protein
P06241	O15117	UNIPROT	UNIPROT	FYN	FYB1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10570256	protein	protein
P62714	P10415	UNIPROT	UNIPROT	PPP2CB	BCL2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15225643	protein	protein
P17252	P23528	UNIPROT	UNIPROT	PRKCA	CFL1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22855535	protein	protein
Q15596	P10276	UNIPROT	UNIPROT	NCOA2	RARA	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	12503607	protein	protein
Q9H9S0	P02771	UNIPROT	UNIPROT	NANOG	AFP	down-regulates quantity by repression	SIGNOR	Multiomics-BigGIM-DrugResponse	15983365	protein	protein
P27361	P17302	UNIPROT	UNIPROT	MAPK3	GJA1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9535909	protein	protein
CHEBI:49791	P00519	ChEBI	UNIPROT	PD173955	ABL1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22037378	chemical	protein
Q05655	P05107	UNIPROT	UNIPROT	PRKCD	ITGB2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18550856	protein	protein
Q8WWG1	Q15303	UNIPROT	UNIPROT	NRG4	ERBB4	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14967450	protein	protein
P22102	CHEBI:147287	UNIPROT	ChEBI	GART	2-formamido-N(1)-(5-O-phosphonato-beta-D-ribosyl)acetamidine	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	33179964	protein	smallmolecule
O14641	Q9NPB6	UNIPROT	UNIPROT	DVL2	PARD6A	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23151663	protein	protein
P68400	Q8NEL9	UNIPROT	UNIPROT	CSNK2A1	DDHD1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11328814	protein	protein
P49683	P50148	UNIPROT	UNIPROT	PRLHR	GNAQ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
O75676	P16220	UNIPROT	UNIPROT	RPS6KA4	CREB1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	17668895	protein	protein
CHEBI:61049	Q08209	ChEBI	UNIPROT	tacrolimus (anhydrous)	PPP3CA	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15276472	chemical	protein
P50406	P50148	UNIPROT	UNIPROT	HTR6	GNAQ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
Q99835	P63215	UNIPROT	UNIPROT	SMO	GNG3	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	16885213	protein	protein
CHEBI:94701	P23921	ChEBI	UNIPROT	(2R,3S,4S,5R)-2-(6-amino-2-fluoro-9-purinyl)-5-(hydroxymethyl)oxolane-3,4-diol	RRM1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	7048062	chemical	protein
CHEBI:32316	P23975	ChEBI	UNIPROT	zotepine	SLC6A2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20223878	chemical	protein
Q9UQM7	Q9UQM7	UNIPROT	UNIPROT	CAMK2A	CAMK2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	1324926	protein	protein
P49841	Q13144	UNIPROT	UNIPROT	GSK3B	EIF2B5	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18701453	protein	protein
Q14493	P0C1H6	UNIPROT	UNIPROT	SLBP	H2BW2	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	19155325	protein	protein
Q14494	P15559	UNIPROT	UNIPROT	NFE2L1	NQO1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	8962164	protein	protein
P67775	P10415	UNIPROT	UNIPROT	PPP2CA	BCL2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15225643	protein	protein
P06239	P24666	UNIPROT	UNIPROT	LCK	ACP1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9038134	protein	protein
P28482	O00562	UNIPROT	UNIPROT	MAPK1	PITPNM1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15125835	protein	protein
Q00978	P48551	UNIPROT	UNIPROT	IRF9	IFNAR2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	17923090	protein	protein
O75116	P24844	UNIPROT	UNIPROT	ROCK2	MYL9	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8702756	protein	protein
O75116	P24844	UNIPROT	UNIPROT	ROCK2	MYL9	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	8702756	protein	protein
Q8TD19	Q8TD19	UNIPROT	UNIPROT	NEK9	NEK9	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21454704	protein	protein
O00410	Q8TD84	UNIPROT	UNIPROT	IPO5	DSCAML1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	30745319	protein	protein
Q96GD4	Q8TF76	UNIPROT	UNIPROT	AURKB	HASPIN	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	21658950	protein	protein
P45983	P04637	UNIPROT	UNIPROT	MAPK8	TP53	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	11896587	protein	protein
Q96QU1	Q8TDI7	UNIPROT	UNIPROT	PCDH15	TMC2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	25114259	protein	protein
CID:44192273	Q8TDS7	PUBCHEM	UNIPROT	Alamandine	MRGPRD	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23446738	chemical	protein
Q9UN86	P25963	UNIPROT	UNIPROT	G3BP2	NFKBIA	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10969074	protein	protein
P19784	P18031	UNIPROT	UNIPROT	CSNK2A2	PTPN1	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	9600099	protein	protein
O14965	P41208	UNIPROT	UNIPROT	AURKA	CETN2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	21731694	protein	protein
P35222	Q9UJU2	UNIPROT	UNIPROT	CTNNB1	LEF1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23151663	protein	protein
Q04724	Q9UJU2	UNIPROT	UNIPROT	TLE1	LEF1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19460168	protein	protein
P45984	P35568	UNIPROT	UNIPROT	MAPK9	IRS1	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14579029	protein	protein
O43896	P20340	UNIPROT	UNIPROT	KIF1C	RAB6A	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	20360680	protein	protein
Q5VT25	P24844	UNIPROT	UNIPROT	CDC42BPA	MYL9	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	19851336	protein	protein
Q92481	P41222	UNIPROT	UNIPROT	TFAP2B	PTGDS	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15743775	protein	protein
Q15139	Q8WUI4	UNIPROT	UNIPROT	PRKD1	HDAC7	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	15738054	protein	protein
Q15154	P51955	UNIPROT	UNIPROT	PCM1	NEK2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15659651	protein	protein
Q15139	Q8WUI4	UNIPROT	UNIPROT	PRKD1	HDAC7	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18617643	protein	protein
Q13901	P20393	UNIPROT	UNIPROT	C1D	NR1D1	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9405624	protein	protein
CHEBI:37623	P32249	ChEBI	UNIPROT	7alpha,25-dihydroxycholesterol	GPR183	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	smallmolecule	protein
P60228	P00749	UNIPROT	UNIPROT	EIF3E	PLAU	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	20453879	protein	protein
P50613	P24928	UNIPROT	UNIPROT	CDK7	POLR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14662762	protein	protein
P50613	P24928	UNIPROT	UNIPROT	CDK7	POLR2A	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	14662762	protein	protein
Q15120	P08559	UNIPROT	UNIPROT	PDK3	PDHA1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11486000	protein	protein
P42681	Q13094	UNIPROT	UNIPROT	TXK	LCP2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10660534	protein	protein
P06493	P30307	UNIPROT	UNIPROT	CDK1	CDC25C	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	10864927	protein	protein
P50750	P24928	UNIPROT	UNIPROT	CDK9	POLR2A	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24385927	protein	protein
P67775	P32519	UNIPROT	UNIPROT	PPP2CA	ELF1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	18714041	protein	protein
CHEBI:39112	P12931	ChEBI	UNIPROT	bosutinib	SRC	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
Q9Y243	O43524	UNIPROT	UNIPROT	AKT3	FOXO3	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	19951971	protein	protein
Q8IXW5	P24928	UNIPROT	UNIPROT	RPAP2	POLR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22137580	protein	protein
Q8IXW5	P24928	UNIPROT	UNIPROT	RPAP2	POLR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22137580	protein	protein
P17252	P42262	UNIPROT	UNIPROT	PRKCA	GRIA2	unknown	SIGNOR	Multiomics-BigGIM-DrugResponse	8848293	protein	protein
Q9UBV4	P02708	UNIPROT	UNIPROT	WNT16	CHRNA1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22309736	protein	protein
Q8IZD2-8	O95944	UNIPROT	UNIPROT	KMT2E	NCR2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	23958951	protein	protein
Q05639	CHEBI:18366	UNIPROT	ChEBI	EEF1A2	Arg-tRNA(Arg)	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	23699257	protein	smallmolecule
P28482	Q9HBH9	UNIPROT	UNIPROT	MAPK1	MKNK2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9155017	protein	protein
Q8IXW5	P24928	UNIPROT	UNIPROT	RPAP2	POLR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22137580	protein	protein
Q9GZU7	P24928	UNIPROT	UNIPROT	CTDSP1	POLR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22137580	protein	protein
CID:49867928	P50613	PUBCHEM	UNIPROT	BS-181 hydrochloride	CDK7	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
O95996	O15169	UNIPROT	UNIPROT	APC2	AXIN1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	9601641	protein	protein
Q9GZU7	P24928	UNIPROT	UNIPROT	CTDSP1	POLR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	22137580	protein	protein
Q9NP77	P24928	UNIPROT	UNIPROT	SSU72	POLR2A	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	15125841	protein	protein
CHEBI:64628	P32745	ChEBI	UNIPROT	somatostatin	SSTR3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	smallmolecule	protein
Q9Y243	O43524	UNIPROT	UNIPROT	AKT3	FOXO3	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	19951971	protein	protein
P31749	P24941	UNIPROT	UNIPROT	AKT1	CDK2	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	18354084	protein	protein
P12931	P25098	UNIPROT	UNIPROT	SRC	GRK2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	16725308	protein	protein
Q9UBK2	P56539	UNIPROT	UNIPROT	PPARGC1A	CAV3	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	15199055	protein	protein
P42898	CHEBI:18608	UNIPROT	ChEBI	MTHFR	(6S)-5-methyltetrahydrofolate(2-)	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	10720211	protein	smallmolecule
P45984	P84243	UNIPROT	UNIPROT	MAPK9	H3-3A	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	15994958	protein	protein
CHEBI:30768	O15552	ChEBI	UNIPROT	propionic acid	FFAR2	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	chemical	protein
P55085	P50148	UNIPROT	UNIPROT	F2RL1	GNAQ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
P08311	P25116	UNIPROT	UNIPROT	CTSG	F2R	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	10978167	protein	protein
Q9HCK8	P41225	UNIPROT	UNIPROT	CHD8	SOX3	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	32839322	protein	protein
CHEBI:90195	Q92769	ChEBI	UNIPROT	tacedinaline	HDAC2	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	20139990	chemical	protein
CHEBI:125354	P61073	ChEBI	UNIPROT	1-[[4-(1,4,8,11-tetrazacyclotetradec-1-ylmethyl)phenyl]methyl]-1,4,8,11-tetrazacyclotetradecane	CXCR4	down-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	Other	chemical	protein
O15379	P25490	UNIPROT	UNIPROT	HDAC3	YY1	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	11486036	protein	protein
Q8IW41	P25685	UNIPROT	UNIPROT	MAPKAPK5	DNAJB1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	24309468	protein	protein
CHEBI:88339	P08069	ChEBI	UNIPROT	BMS-754807	IGF1R	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19996272	chemical	protein
P11474	Q9H0X6	UNIPROT	UNIPROT	ESRRA	RNF208	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	31862882	protein	protein
Q04759	P32942	UNIPROT	UNIPROT	PRKCQ	ICAM3	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	9268366	protein	protein
Q13330	Q8NHY2	UNIPROT	UNIPROT	MTA1	COP1	down-regulates quantity by destabilization	SIGNOR	Multiomics-BigGIM-DrugResponse	19805145	protein	protein
Q99704	P26012	UNIPROT	UNIPROT	DOK1	ITGB8	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	19118207	protein	protein
P08700	P26951	UNIPROT	UNIPROT	IL3	IL3RA	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	1465408	protein	protein
P55073	CHEBI:16382	UNIPROT	ChEBI	DIO3	iodide	up-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	34674502	protein	smallmolecule
P36956	P14618	UNIPROT	UNIPROT	SREBF1	PKM	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	20577053	protein	protein
CID:11640390	P08069	PUBCHEM	UNIPROT	Linsitinib	IGF1R	down-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	24712877	chemical	protein
P11802	Q08050	UNIPROT	UNIPROT	CDK4	FOXM1	up-regulates	SIGNOR	Multiomics-BigGIM-DrugResponse	22094256	protein	protein
Q01726	P50148	UNIPROT	UNIPROT	MC1R	GNAQ	up-regulates activity	SIGNOR	Multiomics-BigGIM-DrugResponse	31160049	protein	protein
P49589	CHEBI:29167	UNIPROT	ChEBI	CARS1	tRNA(Cys)	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	11347887	protein	smallmolecule
P14373	O75385	UNIPROT	UNIPROT	TRIM27	ULK1	down-regulates quantity	SIGNOR	Multiomics-BigGIM-DrugResponse	35670107	protein	protein
Q9UBK2	P20393	UNIPROT	UNIPROT	PPARGC1A	NR1D1	up-regulates quantity by expression	SIGNOR	Multiomics-BigGIM-DrugResponse	17476214	protein	protein
